datetime,amount,description,journal_entry_id
12/4/23 0:00,7500,,d2562b0c-4bd1-494a-a282-bdffb0388bb0
7/12/23 0:00,7500,,5ca6d8de-25ab-4a1b-b3a7-412defa309e8
12/4/23 0:00,7500,,f3586bb1-b6cd-4f89-b80f-cad3733a8b51
1/3/24 0:00,7500,,70c84c68-6fc0-43db-a511-8fda25ace58d
1/3/24 0:00,7500,,f39c331e-a7ca-40e4-ab34-222da39f2820
1/3/24 0:00,7500,,52f9c740-f14b-4cd4-aa16-c06b76cd24f1
1/3/24 0:00,7500,,d1d0304f-e5e6-4937-a1ff-7b3740892e93
3/6/24 0:00,7500,,d3e20b92-7b93-4a3c-937b-da4546cb03ab
3/6/24 0:00,7500,,f2627a9b-68df-4389-97f5-6d0e9d1786cb
12/14/23 0:00,7333.33,,fbcc26b8-d297-442a-95f2-24063b3157dd
11/10/22 0:00,6879.81,MOBILE PAYMENT THANK YOU,101b4813-04eb-451e-993b-fedc44e00367
10/4/22 0:00,6616.86,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO W2420 0004000000,e854efb0-e7c9-45f7-9000-046b7f6e7731
12/22/22 0:00,6418.95,MOBILE PAYMENT THANK YOU,40395beb-abbc-4465-adae-fb5d3016a76a
1/26/24 0:00,6300,,dd624824-863b-49cb-99b6-63d8795fc327
3/17/23 0:00,6250,,372d4939-b3d1-4892-b962-db7682ae4b3c
3/28/23 0:00,6250,,fdb9e256-9c0d-4810-b2cc-7420f36a7cc5
3/1/23 0:00,6250,,debd1ea0-a2c6-4128-b7c8-74e4624da405
4/5/23 0:00,6250,,359dbbb3-d88e-4719-93ab-b762cec215fe
5/3/23 0:00,6250,,217ef793-85c6-4810-aaa5-f17a7c8eaa18
5/23/23 0:00,6250,,5779e7b1-b248-43cf-899d-9e8665a1cb1c
12/7/23 0:00,6000,,9316e7ed-dd2b-4946-a02a-eaf974ff6c8d
5/24/23 0:00,6000,,27b4f287-3726-4e1f-9e28-27354b0d1ff8
3/20/23 0:00,6000,,d30302f3-dd26-45dc-8641-4b3a8c9435e0
1/9/24 0:00,6000,,368f8689-41e6-421d-99e3-fb58f0822e90
1/26/24 0:00,6000,,47bfdf0d-73bc-44a7-904b-b5f570a8e959
5/3/23 0:00,6000,,ac056200-8022-4bdd-8586-bb1a6ab6b026
10/10/23 0:00,6000,,202e1f54-a2b0-4e01-a0b8-10e8c49a08e7
6/23/23 0:00,6000,Systemrecorded deposit for QuickBooks Payments,6e76f7e4-6166-4678-a486-ad620d824a98
2/6/24 0:00,6000,,3aa6c2d3-ab9d-4d92-ba93-1fbd2731ad63
3/26/24 0:00,6000,,821b9e3b-ba54-4445-b4b4-4a4c00927c5f
3/11/24 0:00,5456.88,,aa10a3d4-438f-433d-b7d2-81992985b5a9
8/8/22 0:00,5446.04,ONLINE PAYMENT THANK YOU,a8fbf05b-658f-40d1-a23b-d7c557f1edbc
8/26/22 0:00,5032.19,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M2004 0004000000,3ae6feac-ee05-4206-b563-c686736dc74a
12/18/23 0:00,5000,INCOMING WIRE SD BUI,8a40409c-e9a0-4ef9-ac16-548e53c19e7f
12/18/23 0:00,5000,INCOMING WIRE LIME,1ceb7d9f-96d6-455f-b90e-e86f6d0ed70d
1/17/24 0:00,5000,,658b4c9f-ae00-48b3-8859-672da9062f07
9/26/23 0:00,5000,,45f50e5e-9f24-491c-a74f-01e3f5186785
10/25/23 0:00,5000,,ef8d143f-8848-48ef-84c4-2a2f1b52e829
12/4/23 0:00,5000,,373f8347-f824-47a5-b925-45da316ed577
7/25/23 0:00,5000,,86f6592b-9abb-48f3-a4e5-da6ff7421170
8/3/23 0:00,5000,,9bd3f651-8722-4a15-a346-bc5bbff6cf4f
10/18/23 0:00,5000,,076cc0f5-5c6a-4594-a567-ff19da9cf0f0
11/16/23 0:00,5000,,0a739304-0e76-441d-9594-b852e8eb4446
6/21/23 0:00,5000,,94c05f3f-0e03-4f47-8da6-bb76550129b9
1/12/24 0:00,5000,,09de6049-7a28-46a6-9c18-2ad078f2c5bb
9/20/23 0:00,5000,,a68b57a8-852f-460e-999a-b41d6249124c
8/28/23 0:00,5000,,825cf9c9-e62f-4cb6-bd9f-3c848d842e1e
1/29/24 0:00,5000,,537aa390-5362-4e56-b1cf-09ab475a6117
5/24/23 0:00,5000,,e6bd17a8-c1a2-41da-8d6a-f82302b3d7c3
5/23/23 0:00,5000,,431b5f77-f206-4ed8-a568-d2f9b77031d5
7/12/23 0:00,5000,,87d0c7de-33e4-4f7f-b020-893cbf4fa6b7
1/2/24 0:00,5000,Systemrecorded deposit for QuickBooks Payments,f0774c22-b333-41f4-942f-a3298f2a4378
12/13/23 0:00,5000,Systemrecorded deposit for QuickBooks Payments,5cefe056-e3cf-455b-91c0-644ef9252885
12/11/23 0:00,5000,Systemrecorded deposit for QuickBooks Payments,9d2f6836-e23c-44a6-82ef-a885573360dc
12/26/23 0:00,5000,Systemrecorded deposit for QuickBooks Payments,0c87e2a4-3f60-494d-9e32-d6cf6cb61bcd
2/6/24 0:00,5000,,789d3459-1080-4873-aa6a-72c4b8516da4
2/20/24 0:00,5000,,847c1df4-827e-4928-858e-42f175e18ec7
3/1/24 0:00,5000,Systemrecorded deposit for QuickBooks Payments,76bf4012-2fd4-428f-8ae3-f8897b003e0b
3/8/24 0:00,5000,,a3ef2be0-b4ea-42d2-a816-cd9fe2eceaf4
3/8/24 0:00,5000,,978146e4-54aa-4def-bc02-600fc2dff1d1
3/29/24 0:00,5000,,900f8ce1-6120-4973-9519-4cb4a22c9419
2/13/23 0:00,4777.24,MOBILE PAYMENT THANK YOU,9193c8a4-78cf-4aee-ae0c-abebbaf44c63
11/25/22 0:00,4589.26,MOBILE PAYMENT THANK YOU,c468b42f-5621-4ebc-852e-e60555c9b6a5
9/15/23 0:00,4410.79,MOBILE PAYMENT THANK YOU,dba50725-ed43-4a8c-89d4-cadf5bf63510
3/7/23 0:00,4387.88,MOBILE PAYMENT THANK YOU,73b06bae-4e6c-4e70-b80a-e0ca48bc5cda
11/11/23 0:00,4300.35,MOBILE PAYMENT THANK YOU,bcc5d6ca-a734-4e00-93c9-c0709752ea93
3/30/23 0:00,4166.67,,3182f2c4-7400-4e13-b8c8-3225816dd242
8/8/23 0:00,4166.67,,df3bc85c-3f91-4713-8fea-616b6e94e549
9/1/23 0:00,4166.67,,543171ff-d94b-4dcf-af33-9e9c78d5341a
4/27/23 0:00,4166.67,,478a18ca-f879-4ed4-b0b2-35d49ac4f166
7/5/23 0:00,4166.67,,e282401e-1a0a-407f-96df-4ac51d9c9ffa
5/31/23 0:00,4166.67,,d5f6c82e-e8f5-4031-9583-ab3639a951fe
3/2/23 0:00,4166.67,,43a78aa2-6fcf-4a27-b7f0-8915591d8a05
1/13/24 0:00,3373.18,ONLINE PAYMENT THANK YOU,90f838b9-1c7c-4c1e-8bb3-031d3bbc56d5
8/11/23 0:00,3193.66,MOBILE PAYMENT THANK YOU,dcf56613-c1a0-4467-8f97-320b9b5af159
10/18/23 0:00,3097.89,MOBILE PAYMENT THANK YOU,e6303fd4-cf1f-4b4f-aad0-cf2217d42e28
1/1/24 0:00,3046.18,MOBILE PAYMENT THANK YOU,eb6efee2-f999-4115-a4a8-6ee557444de0
2/28/24 0:00,2800.98,,892a3283-b574-4767-b985-90abd6104099
7/27/22 0:00,2657.36,MOBILE PAYMENT THANK YOU,3bd290da-bb2f-4c0c-98d3-fa3ce5d49934
2/18/24 0:00,2651.06,,24b246af-9745-4517-bef7-fe294ff095d7
9/27/22 0:00,2632.3,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M2222 0004000000,eed81579-68d1-4053-ad93-af6abaffb5f2
11/1/23 0:00,2500,Systemrecorded deposit for QuickBooks Payments,1eee2934-6fa9-427e-8c4b-73f3f9ff3974
11/8/23 0:00,2500,Systemrecorded deposit for QuickBooks Payments,6fc09c2a-d737-4d19-8c61-e1e5669e0628
10/11/23 0:00,2500,Systemrecorded deposit for QuickBooks Payments,be7ab1f5-c5d8-42d3-b165-52ed44aa2f3e
10/13/23 0:00,2500,Systemrecorded deposit for QuickBooks Payments,be79b72a-22b8-4537-be27-5baa0e896823
2/1/24 0:00,2500,Systemrecorded deposit for QuickBooks Payments,5daa5c17-2c69-4977-b091-290e4707398b
3/18/24 0:00,2500,Systemrecorded deposit for QuickBooks Payments,43766bd1-94d7-4157-afeb-b5494c2e1afc
4/17/23 0:00,2388.95,EVENT* OUTGIVING MIATYSONS CORNER VA/ Refund for a conference that michael Did Not Attend,ce638193-0ac4-4d12-8f46-3d94235bfe65
10/22/22 0:00,2304.04,MOBILE PAYMENT THANK YOU,f1596a9d-bbf4-49e9-9d9a-3fbdbfb3a5b4
6/4/22 0:00,2088.6,MOBILE PAYMENT THANK YOU,9e0922f7-7ec1-4e91-8bfa-3420f145538c
9/15/22 0:00,1953.72,ONLINE PAYMENT THANK YOU,b0ea1c9f-02be-40f5-8a3d-31361cd1ee7b
9/7/23 0:00,1854.14,MOBILE PAYMENT THANK YOU,46af3af6-fb05-45d5-a06d-be0286bc033e
7/5/22 0:00,1799.49,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO W2224 0004000000,567cee6a-3d4b-4bbd-a25f-93f4efd68bb2
6/17/23 0:00,1649.93,MOBILE PAYMENT THANK YOU,c99b52a8-f597-4237-bdb6-0e2f4af8aa30
3/27/23 0:00,1318.73,MOBILE PAYMENT THANK YOU,2112ab7f-4e2d-4787-83ad-be00eaeec47f
12/5/23 0:00,1177.68,ONLINE PAYMENT THANK YOU,653eb9a8-d20c-4d9d-9acc-8cc5a1eddbd5
4/13/23 0:00,1104.75,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M0442 0004000000,c05ef919-3b2a-4109-abb7-bd84e587944f
1/25/24 0:00,1076.66,MOBILE PAYMENT THANK YOU,93969602-f897-438e-ad9a-68472b67475f
10/2/23 0:00,1016.81,ONLINE PAYMENT THANK YOU,029e5e30-d841-41ed-bf57-90224d45a51f
10/7/22 0:00,980.61,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO W2242 0004000000,5cf82b5f-b264-4a52-9958-d64e3556d6ef
9/6/22 0:00,972,UNITED AIRLINES HOUSTON TX,c8530484-ceec-4880-94c4-696cd5407696
10/27/22 0:00,945.18,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M0000 0004000000,4fb3eefb-795a-436a-9b43-64e51d289347
7/7/23 0:00,799.59,MOBILE PAYMENT THANK YOU,0907fea9-b6fa-45a7-a87e-f90bde7e4468
7/27/23 0:00,791.33,ONLINE PAYMENT THANK YOU,d2142ec3-5ef8-4954-a084-24f0eb71a54a
12/22/22 0:00,786.43,MOBILE PAYMENT THANK YOU,43a2abb8-b200-42c0-8f44-89e7286f7dd4
1/27/23 0:00,786.43,ADJ REDIST PURCHASE BAL,11fdd7c1-29bd-4692-a009-5ab0376cd931
10/6/23 0:00,658.45,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M0022 0004000000,6623b79d-45fb-4e9c-a4a7-3d2b9cbfa6c9
3/18/24 0:00,609.73,,8b562472-a8e8-40ac-89b4-6e395cd56d93
9/8/22 0:00,587.75,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO W4420 0004000000,0e131c8c-f709-4bb7-9a9a-3cf2f311be9c
6/9/22 0:00,563.09,ONLINE PAYMENT THANK YOU,9775684f-2332-48b7-9ee5-02598b048d90
5/23/22 0:00,552.28,MOBILE PAYMENT THANK YOU,24236ec1-a4fe-4340-91ab-1296fb93aed0
6/15/22 0:00,395.42,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M2422 0004000000,ceb4848f-ef88-42df-885a-4cbe75b597f8
7/18/23 0:00,386.46,JETBLUE AIRWAYS 4200FOREST HILLS OK,a8f879a3-f1f8-41f9-9b26-156bf8fc7cc7
4/5/23 0:00,355.8,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M4420 0004000000,14c630e7-54ba-4de8-8480-e2ef60246794
5/10/23 0:00,335.63,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M0020 0004000000,28a2ce4c-a9c8-4182-834a-17fef207cf8c
4/5/23 0:00,295.43,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO M4242 0004000000,d1826d97-8b44-4cde-b23f-a7556cd70029
2/6/24 0:00,248.16,THE HOME DEPOT 2004 BROOKLYN NY,8e5cd6cb-3d79-48a9-b57a-3cd496558ad9
8/5/22 0:00,165.97,ACH DEBIT AMEX EPAYMENT ACH PMT MICHAEL COLORADO W2442 0004000000,a02c969f-5930-4fb1-be93-05daf5a5d66a
6/12/22 0:00,85,TSA Global Entry Fee Credit,0a60e136-0d5a-48c0-976c-e2ff86c41381
1/5/24 0:00,61.81,MOBILE PAYMENT THANK YOU,6f59f436-537d-46b8-a92a-5a2143a6667b
7/11/22 0:00,23.52,MOBILE PAYMENT THANK YOU,8287cd41-6372-477b-9eef-b8881fde23ed
8/22/23 0:00,16.32,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,9220c04c-0dc8-4f9a-a5c9-f80ee5db4aa7
8/23/23 0:00,16.32,POS CREDIT #0020 APPLE.COM/BILL CUPERTINO CA,c53b21bd-08a1-4c53-9411-df5c9a8fef91
8/23/23 0:00,16.32,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,33954d67-9b3b-453d-a372-86747dfb2a4e
8/22/23 0:00,16.32,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,2815f53b-7445-44b5-836c-1c4f6485aa1b
4/14/23 0:00,10.99,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,44e0306e-5e0c-491c-b7c6-d2739077e145
4/13/23 0:00,10.99,A0A PMT CREDIT #0020 APPLE COM BILL CUPERTINO CA,f36cde6c-94d9-4cca-b9ce-0e9659af45a0
4/13/23 0:00,10.88,A0A PMT CREDIT #0020 APPLE COM BILL CUPERTINO CA,222e8f11-0dcf-4e18-aa17-466c1343290c
9/18/23 0:00,9.66,A0A PMT CREDIT #0020 APPLE COM CUPERTINO CA,73edd298-b8d9-49b5-8d39-25c756070f0e
4/13/23 0:00,5.43,A0A PMT CREDIT #0020 APPLE COM BILL CUPERTINO CA,19e9bd86-497f-4d89-953b-09d23e87d2ea
9/18/23 0:00,3.5,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,216da03b-51ea-4dc0-82e3-4bb071ec6333
9/18/23 0:00,2.58,A0A PMT CREDIT #0020 APPLE COM CUPERTINO CA,b573871a-e5d0-4c29-859d-eb6a6da5babe
9/18/23 0:00,0.71,POS CREDIT #0020 APPLE.COM/BILL 2220200 CA,c15b29dc-c2c9-4072-9c57-3342d51489e2
9/27/23 0:00,-0.22,FACEBK*AYNY4VPAQ0 MENLO PARK,4af937e7-806d-455e-9fb9-dd621892a389
10/11/23 0:00,-0.27,FACEBK *J4SBAUT4P0 FB.ME/ADS CA,f960c589-34f7-4b92-8ce6-753ee6cab971
12/19/22 0:00,-0.89,DUANE READE #24020 0NEW YORK NY/convenience store,8eadf22a-2e2c-4790-b0be-9415df67d8e8
8/2/22 0:00,-1.26,0ELEVEN 20222 00002EASTHAM MA,9ae29eb4-662b-476e-af79-01e57dc34097
1/15/23 0:00,-1.48,0ELEVEN 20222 00002EASTHAM MA,5cd16712-2c07-45c7-b883-6432c067db96
7/12/23 0:00,-1.63,VILLAGE CAFE & GRILLNew York NY,9b154082-a9a5-4d39-b3cd-c323e4ae755c
5/18/23 0:00,-1.7,BROADWAY MARKETPLACENEW YORK NY,38b3afb1-0144-4bd2-a2a6-73a724f0c639
10/11/23 0:00,-2,FACEBK *0KW40U04P0 FB.ME/ADS CA,5fe37894-10df-4c42-9478-2c14826c0276
10/11/23 0:00,-2,FACEBK *CKHVCV24P0 FB.ME/ADS CA,1157118d-eb95-4163-876a-81ace8eee18c
10/11/23 0:00,-2,FACEBK *AQXJSVB4P0 FB.ME/ADS CA,9571b252-a637-470a-ba80-98a16d53a70c
10/11/23 0:00,-2,FACEBK *DBR24VX2P0 FB.ME/ADS CA,b888f82f-01e2-40f9-bc70-9bcf885b6e52
9/27/23 0:00,-2,FACEBK*ADS MENLO PARK,a47c7233-327d-415e-bad7-59fdaad2b6af
10/11/23 0:00,-2,FACEBK *W2KR4VP4P0 FB.ME/ADS CA,47687309-abdb-47f0-96a5-ea44a022fe9a
10/11/23 0:00,-2,FACEBK *QHV40U04P0 FB.ME/ADS CA,4bee713f-4282-4f19-a130-023c369a8e99
10/11/23 0:00,-2,FACEBK *JD4D4VX2P0 FB.ME/ADS CA,cafa5b56-90a6-48d9-afaf-c4bd4bfdf640
11/1/22 0:00,-2,SIRIUS XM RADIO INC.2222244244 NY,1eb49c6e-4a5d-475b-bdf9-c4294b19f03a
9/24/23 0:00,-2,FACEBK *K4AS4U0AV0 FB.ME/ADS CA,25e6d45c-25ee-4cf1-9388-eaa3e8f16b8b
5/20/23 0:00,-2.18,POMMES FRITES New York NY,d13ad511-0b97-4166-8d4c-2bb8e858dd95
11/22/22 0:00,-2.35,USCONNECT FOLEY VENDNORWOOD MA,987af039-3ff9-4125-91ae-d0ecb17ef2e5
11/22/22 0:00,-2.5,VENDING CANDY VENDIREHOBOTH MA,b5d1424e-c856-4d09-892a-2549f6c72161
11/22/22 0:00,-2.5,VENDING CANDY VENDIREHOBOTH MA,3e9cab66-46f6-48d3-8985-5b9a9f09207c
11/7/22 0:00,-2.76,PRET A MANGER NEW YORK NY,4ad4322a-e6e9-4290-9621-1db548c7d0a0
9/10/22 0:00,-2.82,TST* 422 HUDSON PIZZNEW YORK NY,ceb81226-e08b-40ed-99ee-68c270e23652
9/11/23 0:00,-2.9,WF4 NYSTAX *SERVICECONCORD CA/Credit Card Processing Fee,82f58342-8ff8-4360-b6fd-cc75846a869f
9/28/22 0:00,-3,TST* DIG INN 242 BRNEW YORK NY,1b460e92-a794-4fb6-ab02-0d68451ee470
3/18/23 0:00,-3,TST* DIG INN 242 BRNEW YORK NY,de019238-6bfe-4a97-a5d6-79d654f4d6a4
11/26/22 0:00,-3.21,PROVINCETOWN BREWINGProvincetown MA,908a01a7-02a3-43e7-b1fd-fc0fc623b388
11/23/22 0:00,-3.21,SUBWAY MADISON CT,58923f66-aa82-469c-a4e5-c0cac149cf24
8/23/22 0:00,-3.21,SUBWAY MADISON CT,af463df0-e64c-4d21-a0a9-2af7a17051ab
8/10/23 0:00,-3.26,EXXONMOBIL 4040 NEW HAVEN CT,4c8ab36b-2cab-47f8-baef-97760377951d
8/26/22 0:00,-3.35,CMS*TAY AND JARRADS SPARKS NV,42e580f9-6d41-4188-8b63-5393bd539a79
3/24/23 0:00,-3.39,BILL 02 Payables Funding,45e2c1cc-667e-4e1f-8f49-d676d8252a6e
8/20/23 0:00,-3.47,TST* FAR LAND PROVISPROVINCETOWN MA,488571ed-79bd-41fe-a49d-8834c91bc864
11/22/22 0:00,-3.5,VENDING CANDY VENDIREHOBOTH MA,c189f21a-df31-45bc-ae9e-8dfac7530502
11/22/22 0:00,-3.5,VENDING CANDY VENDIREHOBOTH MA,526be456-250e-4058-90e4-96bbe1fcf632
3/27/23 0:00,-3.5,ATM SURCHARGE #0020 200 GREENWICH AVE NEW YORK NY TERMINAL TW04A222,706fe851-a1cc-4cf6-85bc-d983fdb983a3
3/1/24 0:00,-3.5,,37957329-285b-49ea-8ad9-388646d3b851
10/27/22 0:00,-3.53,MCDONALD'S F0442 000FAIRFIELD CT,be52a666-1f1c-4ebe-84f1-bb389cf3cf47
12/12/23 0:00,-3.59,Sunoco Gas 0244002000 TX,c0468d58-0e41-46ba-bd4e-253c887e2074
11/22/22 0:00,-3.64,EXXONMOBIL 4040 MADISON CT,b29a18b0-89ec-48fd-8579-5fa4be700cbd
11/21/22 0:00,-3.65,TST* JOE COFFEE 02NEW YORK NY,34bd260e-9752-4767-b40b-19cd33b73258
11/26/22 0:00,-4.21,PROVINCETOWN BREWINGProvincetown MA,b79ba715-420c-4d0c-a563-e276afa2a65a
6/10/22 0:00,-4.27,Starbucks A F0 EWNewark NJ,e5641857-dc4f-496b-a71a-e8d2cff864db
3/14/24 0:00,-4.34,,78f07685-d7ee-4e13-8f17-80acf6ba5184
6/11/22 0:00,-4.38,C2CIBO EXPRESS C02 NEWARK NJ,c7b3b3d0-3c7c-4116-867c-b81f1923d5c4
6/11/22 0:00,-4.38,C0 CIBO EXPRESS C204NEWARK NJ,6b9a8884-d5b1-47ed-9e0d-73bb2ced7fe7
8/2/22 0:00,-4.51,DUNKIN #244422 MADISON CT,9936fd1a-1abe-4cfe-a3b3-d8de481e9ff1
1/20/23 0:00,-4.63,VILLAGE CAFE & GRILLNew York NY,3df5d427-28ab-4254-a966-c4e68c06f676
2/19/23 0:00,-4.68,ViViNT ARENA 2204404SALT LAKE CITY UT,808a5c56-7ca1-4d96-a708-a02cea3eec90
2/20/24 0:00,-4.74,,948f0bbf-2977-4c66-97c6-4c224f15902c
6/9/22 0:00,-4.75,GMM CONCESSIONS NEW YORK NY,a112b6b3-20f4-4552-907b-1c3e0dc87ebe
2/18/24 0:00,-4.75,,8b9aedce-7c2f-4282-9196-e5b51f62efac
3/20/23 0:00,-4.78,USPS PO 2442400040 0NEW YORK NY,f286b581-6c0f-44ad-9251-fb1f86bf93cb
12/15/23 0:00,-4.9,VILLAGE CAFE & GRILLNew York NY,aa0500c4-1c92-49a7-86ca-3d20610100d8
10/1/23 0:00,-4.9,LILAC CHOCOLATES New York NY,e605d76f-dfc0-4c52-bdb3-6ec57a2d78d2
5/23/23 0:00,-4.9,LILAC CHOCOLATES New York NY,5adc9e2b-bd1b-4233-815f-efd58bc02ce5
5/19/23 0:00,-4.9,LILAC CHOCOLATES New York NY,ebe6af66-3b20-4a6e-a2a7-fa4e4bd6cd2b
10/9/23 0:00,-4.95,WIFIONBOARD CHICAGO IL,b5594042-b698-4bca-b225-f7a5d474458a
5/23/23 0:00,-4.99,POS PURCHASE #0020 APPLE COM BILL CUPERTINO CA,253cc4fe-bc3d-4b8c-9cf8-4b681fa9ff1e
4/24/23 0:00,-4.99,POS PURCHASE #0020 APPLE COM BILL CUPERTINO CA,e020b28e-2c11-4aca-b085-5e1335ae2f8b
7/11/23 0:00,-5.14,EXXONMOBIL 4040 MADISON CT,5de5ea62-4351-4bd5-b2b7-aece9468bba0
1/26/24 0:00,-5.17,BEAN & BEAN New York NY,0c91f51c-f634-4766-a7f0-c4f2b56125a8
3/16/23 0:00,-5.17,ONE WORLD COMMONS CANEW YORK NY,7eeecb6c-631a-4ee7-81c7-24e9e65ae1b7
2/23/24 0:00,-5.21,,fb1d20b0-9687-4720-8f84-937988af35fd
1/5/24 0:00,-5.25,THINK COFFEE 2TH New York NY,a8e51a50-0b35-4709-b798-974454f4153d
10/5/22 0:00,-5.31,RITE AID 04244 0424 NEW YORK NY,903d5354-582c-4c6f-9496-04970a4e05f9
3/1/23 0:00,-5.43,POS PURCHASE #0020 APPLE COM BILL CUPERTINO CA,48458392-2596-4671-8ae7-23cce08bfb55
11/20/22 0:00,-5.59,COFFEE AT ANAGRAM LLNew York NY,eeb5c247-b951-4ebe-a263-31a60817c53f
9/6/23 0:00,-5.7,PIZZALICIOUS San Francisco CA,43ab4704-d9a8-4815-9c49-de75836651cb
5/8/23 0:00,-5.81,LILAC CHOCOLATES New York NY,a1318657-8059-42c7-bf5b-ee632d44c5de
8/22/23 0:00,-5.98,JFK 0002B 2444042002New York NY,503f6109-ff0b-4c43-a1fe-8a3b9a0470de
12/12/23 0:00,-5.99,AplPay APPLE.COM/BILINTERNET CHARGE CA,af5e6e60-64c5-4a3f-b507-a71d921c2dc9
10/12/23 0:00,-5.99,AplPay APPLE.COM/BILINTERNET CHARGE CA,9668b963-951a-4c0a-a21a-15aeca66619c
4/1/23 0:00,-5.99,BIRCH COFFEE WEST VINew York NY,71a6f42b-8063-4f6c-b58b-b93a71f4fcd4
1/5/24 0:00,-5.99,THINK COFFEE 2TH New York NY,be8022f0-ac14-4939-8a5c-6aafc086a996
1/16/24 0:00,-5.99,APPLE.COM/BILL INTERNET CHARGE CA,e82209fb-d631-4d10-958c-20d6d9064b02
2/12/24 0:00,-5.99,,ea6554ce-96c9-47b7-80ed-699204cd174a
3/16/24 0:00,-5.99,,3eb83a6a-dba8-4d24-8720-17264af8eced
10/23/23 0:00,-6.06,CVS/PHARMACY #02222 NEW YORK NY,6a71c005-faf7-4d50-a9d5-0097843a05cf
5/17/23 0:00,-6.45,LILAC CHOCOLATES New York NY,261dd954-f716-44d3-9284-2eb4a52c65e5
1/5/24 0:00,-6.48,THINK COFFEE 2TH New York NY,0b8b0178-1634-4513-a7c4-595f4fd8bd73
12/13/23 0:00,-6.6,The LINE DC Hotel 22Washington DC,3e3c429d-ab25-4b74-980f-7a7c833fea95
10/19/23 0:00,-6.72,GASTRO MARKET 024042NEW YORK NY,27764660-a3a2-4c59-a6ad-f0a6f8ecf8bb
10/23/22 0:00,-6.74,CITGO OIL CO 4044020224 OK,b31da11b-086a-43d1-9a79-ea4c082ecd09
5/26/23 0:00,-6.75,COLORES ICE CREAM CHEALDSBURG CA,0f2037d1-4f17-44ee-9e77-7d040cfbc0a0
12/14/23 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,4b735cba-dcfb-444b-af37-171735962807
4/4/23 0:00,-6.99,CAFFE ARONNE WEST VINew York NY,0457418f-8194-4089-9c07-c8f21965c770
12/8/23 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,82bd95c9-26c9-42b8-935a-2b2ae6f3fff6
1/19/24 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,700b267f-2348-4e77-b4f7-9bd4a609a57e
12/9/23 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,1e694d33-d47b-434b-9e73-b94339fe92e3
11/7/23 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,c6de0669-423a-4213-87b4-49590cb47672
4/3/23 0:00,-6.99,BIRCH COFFEE WEST VINew York NY,c243a2ae-dc7e-40dc-bbc7-8cf75350e87e
11/15/23 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,957279a0-0ecd-4283-ace9-b9af9181251b
8/2/23 0:00,-6.99,POS PURCHASE #0020 APPLE.COM/BILL 2220200 CA,5791aaa2-62a6-4c2e-a061-39db2bcee94d
9/2/23 0:00,-6.99,POS PURCHASE #0020 APPLE.COM/BILL 2220200 CA,17099a16-b844-416f-889d-8eab014478a2
4/3/23 0:00,-6.99,POS PURCHASE #0020 APPLE.COM/BILL 4024042 CA,0b72e2b7-f42c-4c60-9804-b355d5425f62
7/3/23 0:00,-6.99,POS PURCHASE #0020 APPLE.COM/BILL 2220200 CA,354d6d59-1570-4a2a-bb76-9979af4dd54e
6/1/23 0:00,-6.99,POS PURCHASE #0020 APPLE COM BILL CUPERTINO CA,f44f3e36-8fb6-4ef8-aca4-527abb1c311e
5/1/23 0:00,-6.99,POS PURCHASE #0020 APPLE COM BILL CUPERTINO CA,e724cca3-e757-45bc-8b75-73fb149d5bf2
3/3/23 0:00,-6.99,POS PURCHASE #0020 APPLE.COM/BILL CUPERTINO CA,aa8b37b0-e2cf-4a8a-9407-69c2c7b46912
2/1/24 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,3764e136-7205-45bc-a26a-96e2eec35750
2/3/24 0:00,-6.99,COFFEE PROJECT NEW YNew York NY,e814bb94-09a8-42a0-a9a5-b0d02b88355e
2/25/24 0:00,-6.99,,2ac9e690-fa51-4446-8f27-016e7b56bd2e
